OrderDate,CustomerID,Segment,State,Region,ProductID,Category,SubCategory,Sales,Profit,ShippingCost,OrderPriority
2011/3/19,MC-17605,Corporate,Florida,South,TEC-PH-10004667,Technology,Phones,323.976,28.3479,74.8,High
2011/3/19,MC-17605,Corporate,Florida,South,TEC-AC-10002647,Technology,Accessories,170.24,53.2,47.37,High
2011/3/19,MC-17605,Corporate,Florida,South,OFF-ST-10000918,Office Supplies,Storage,26.16,1.962,3.94,High
2011/3/19,MC-17605,Corporate,Florida,South,FUR-FU-10002508,Furniture,Furnishings,20.016,5.5044,3.13,High
2011/3/19,MC-17605,Corporate,Florida,South,OFF-LA-10000443,Office Supplies,Labels,11.808,3.9852,2.3,High
2011/3/19,MC-17605,Corporate,Florida,South,FUR-FU-10003981,Furniture,Furnishings,4.992,1.3728,1.11,High
2011/3/19,MC-17605,Corporate,Florida,South,OFF-BI-10001196,Office Supplies,Binders,33.57,-25.737,0.94,High
2011/3/21,CB-12025,Consumer,Ohio,East,OFF-AR-10004685,Office Supplies,Art,7.408,1.2038,0.73,High
2011/3/21,CB-12025,Consumer,Ohio,East,OFF-AR-10004027,Office Supplies,Art,6.048,1.5876,0.58,High
2011/3/21,GM-14440,Consumer,Tennessee,South,FUR-CH-10000422,Furniture,Chairs,218.376,-10.9188,17.47,High
2011/3/21,GM-14440,Consumer,Tennessee,South,OFF-LA-10004544,Office Supplies,Labels,59.2,22.2,12.7,High
2011/3/21,GM-14440,Consumer,Tennessee,South,FUR-FU-10001473,Furniture,Furnishings,32.952,6.5904,5.08,High
2011/3/21,KH-16690,Corporate,Virginia,South,TEC-PH-10000730,Technology,Phones,3499.93,909.9818,305.29,Medium
2011/3/21,KH-16690,Corporate,Virginia,South,OFF-BI-10001597,Office Supplies,Binders,122.94,59.0112,10.24,Medium
2011/3/21,KH-16690,Corporate,Virginia,South,OFF-PA-10000675,Office Supplies,Paper,122.97,60.2553,7.22,Medium
2011/3/21,KH-16690,Corporate,Virginia,South,OFF-LA-10004409,Office Supplies,Labels,14.4,6.624,1.35,Medium
2011/3/21,KH-16690,Corporate,Virginia,South,OFF-AR-10001573,Office Supplies,Art,9.32,2.7028,0.2,Medium
2011/3/21,TS-21205,Corporate,North Carolina,South,OFF-ST-10002301,Office Supplies,Storage,16.272,-3.8646,1.9,High
2011/3/22,CC-12685,Consumer,North Carolina,South,OFF-BI-10002735,Office Supplies,Binders,51.465,-39.4565,5.61,Medium
2011/3/22,CC-12685,Consumer,North Carolina,South,OFF-BI-10004410,Office Supplies,Binders,7.644,-5.8604,0.33,Medium
2011/3/22,VM-21835,Consumer,Indiana,Central,OFF-AR-10003478,Office Supplies,Art,16.28,6.512,2.58,Critical
2011/3/22,BF-11275,Corporate,Arizona,West,FUR-CH-10001482,Furniture,Chairs,314.352,-35.3646,35.48,Medium
2011/3/22,BF-11275,Corporate,Arizona,West,OFF-PA-10002581,Office Supplies,Paper,74.352,23.235,3.02,Medium
2011/3/23,BG-11740,Consumer,Florida,South,OFF-LA-10004484,Office Supplies,Labels,9.912,3.2214,0.13,Medium
2011/3/23,PO-18865,Consumer,California,West,TEC-PH-10003484,Technology,Phones,604.752,37.797,79.27,High
2011/3/23,PO-18865,Consumer,California,West,OFF-ST-10000585,Office Supplies,Storage,330.4,85.904,34.62,High
2011/3/24,CD-11920,Consumer,New York,East,OFF-PA-10004948,Office Supplies,Paper,24.9,11.703,1.85,High
2011/3/24,MS-17710,Consumer,California,West,FUR-FU-10002813,Furniture,Furnishings,40.48,14.5728,5.73,High
2011/3/25,AZ-10750,Consumer,New York,East,FUR-CH-10002439,Furniture,Chairs,366.786,65.2064,30.43,Medium
2011/3/25,CA-12265,Consumer,California,West,OFF-AR-10000034,Office Supplies,Art,25.44,9.9216,2.03,Medium
2011/3/25,CA-12265,Consumer,California,West,TEC-AC-10002558,Technology,Accessories,45.48,15.918,1.95,Medium
2011/3/25,CA-12265,Consumer,California,West,OFF-AR-10003338,Office Supplies,Art,14.88,3.72,1.35,Medium
2011/3/25,CA-12265,Consumer,California,West,OFF-AR-10003829,Office Supplies,Art,6.56,1.9024,0.46,Medium
2011/3/26,CS-12505,Consumer,California,West,OFF-LA-10001982,Office Supplies,Labels,18.75,9,2.74,High
2011/3/26,DK-12835,Corporate,California,West,TEC-PH-10004100,Technology,Phones,28.784,2.8784,5.66,High
2011/3/26,DK-12835,Corporate,California,West,OFF-BI-10003291,Office Supplies,Binders,27.936,9.4284,3.34,High
2011/3/26,DK-12835,Corporate,California,West,OFF-AR-10004272,Office Supplies,Art,3.36,0.84,0.19,High
2011/3/26,JD-15895,Corporate,California,West,TEC-AC-10002323,Technology,Accessories,66.3,8.619,5.68,Medium
2011/3/28,CV-12295,Consumer,Iowa,Central,FUR-TA-10003954,Furniture,Tables,1184.72,106.6248,108.8,Medium
2011/3/28,CV-12295,Consumer,Iowa,Central,OFF-EN-10001509,Office Supplies,Envelopes,6.12,2.8764,0.73,Medium
2011/3/28,DR-12940,Home Office,New Mexico,West,TEC-PH-10003273,Technology,Phones,302.376,22.6782,60.33,High
2011/3/28,MP-18175,Home Office,Ohio,East,FUR-TA-10000198,Furniture,Tables,330.588,-143.2548,9.4,Medium
2011/3/29,MG-18145,Consumer,Texas,Central,FUR-TA-10001889,Furniture,Tables,890.841,-152.7156,55.98,Medium
2011/3/30,GA-14725,Consumer,California,West,FUR-BO-10001337,Furniture,Bookcases,205.666,-12.098,17.41,Medium
2011/3/30,KM-16720,Consumer,New York,East,OFF-AR-10001915,Office Supplies,Art,49.65,20.853,1.58,Medium
2011/3/30,NC-18340,Consumer,Minnesota,Central,OFF-ST-10001511,Office Supplies,Storage,129.3,6.465,8.19,Medium
2011/3/30,Dl-13600,Corporate,Washington,West,OFF-LA-10002312,Office Supplies,Labels,44.4,22.2,3.3,Medium
2011/3/30,Dl-13600,Corporate,Washington,West,OFF-ST-10002957,Office Supplies,Storage,15.84,0,0.22,Medium
2011/3/30,SG-20890,Corporate,New York,East,OFF-AR-10001231,Office Supplies,Art,10.5,2.94,1.03,Critical
2011/3/30,MP-17470,Home Office,Texas,Central,TEC-PH-10001819,Technology,Phones,251.944,88.1804,94.8,Critical
2011/3/30,MP-17470,Home Office,Texas,Central,FUR-CH-10002304,Furniture,Chairs,127.302,-9.093,53.64,Critical
2011/3/30,MP-17470,Home Office,Texas,Central,OFF-EN-10002230,Office Supplies,Envelopes,335.72,113.3055,45.52,Critical
2011/3/31,AA-10315,Consumer,California,West,OFF-BI-10004390,Office Supplies,Binders,673.568,252.588,54.96,Medium
2011/3/31,AA-10315,Consumer,California,West,OFF-AP-10002765,Office Supplies,Appliances,52.98,14.8344,3.17,Medium
2011/3/31,DD-13570,Consumer,Illinois,Central,TEC-AC-10004901,Technology,Accessories,79.984,13.9972,9.03,High
2011/3/31,DD-13570,Consumer,Illinois,Central,OFF-BI-10002071,Office Supplies,Binders,8.134,-13.8278,0.84,High
2011/3/31,JO-15280,Consumer,Pennsylvania,East,OFF-BI-10003529,Office Supplies,Binders,0.852,-0.5964,0.1,High
2011/3/31,TG-21640,Consumer,Florida,South,FUR-CH-10002965,Furniture,Chairs,1125.488,98.4802,145.94,High
2011/3/31,TG-21640,Consumer,Florida,South,OFF-BI-10001636,Office Supplies,Binders,12.645,-10.116,3.55,High
2011/3/31,TG-21640,Consumer,Florida,South,OFF-AR-10004027,Office Supplies,Art,4.032,1.0584,0.79,High
2011/3/31,KB-16240,Corporate,Florida,South,OFF-BI-10001097,Office Supplies,Binders,1.869,-1.3083,0.17,Medium
2011/4/1,KM-16720,Consumer,California,West,OFF-LA-10002312,Office Supplies,Labels,29.6,14.8,3.01,Medium
2011/4/1,KM-16720,Consumer,California,West,OFF-BI-10000042,Office Supplies,Binders,17.088,5.5536,0.65,Medium
2011/4/1,KH-16330,Corporate,Massachusetts,East,OFF-ST-10000636,Office Supplies,Storage,66.96,2.6784,1.57,Medium
2011/4/1,KH-16330,Corporate,Massachusetts,East,OFF-BI-10000145,Office Supplies,Binders,6.24,3.0576,0.34,Medium
2011/4/2,RD-19585,Consumer,Georgia,South,TEC-PH-10001128,Technology,Phones,1049.93,293.9804,37.67,Medium
2011/4/2,RD-19585,Consumer,Georgia,South,OFF-AP-10003842,Office Supplies,Appliances,154.9,40.274,12.99,Medium
2011/4/2,RD-19585,Consumer,Georgia,South,OFF-PA-10004248,Office Supplies,Paper,15.84,7.128,1.19,Medium
2011/4/2,SC-20020,Consumer,Texas,Central,OFF-PA-10001593,Office Supplies,Paper,33.488,10.465,1.58,Medium
2011/4/2,SC-20020,Consumer,Texas,Central,OFF-PA-10002986,Office Supplies,Paper,26.72,9.352,0.74,Medium
2011/4/2,AH-10690,Corporate,Virginia,South,FUR-FU-10003192,Furniture,Furnishings,177.68,46.1968,10.84,Medium
2011/4/3,KE-16420,Corporate,California,West,TEC-AC-10000736,Technology,Accessories,159.98,57.5928,9.63,Medium
2011/4/3,KE-16420,Corporate,California,West,TEC-AC-10001284,Technology,Accessories,62.31,22.4316,2.82,Medium
2011/4/3,KE-16420,Corporate,California,West,OFF-EN-10001415,Office Supplies,Envelopes,11.16,5.58,0.24,Medium
2011/4/4,MS-17710,Consumer,Michigan,Central,OFF-AR-10001955,Office Supplies,Art,79.36,23.808,6.63,Medium
2011/4/4,MS-17710,Consumer,Michigan,Central,FUR-FU-10004020,Furniture,Furnishings,5.47,2.3521,0.24,Medium
2011/4/4,KB-16585,Corporate,Louisiana,South,OFF-ST-10004180,Office Supplies,Storage,232.55,9.302,36.46,High
2011/4/4,KB-16585,Corporate,Louisiana,South,TEC-AC-10002926,Technology,Accessories,99.98,42.9914,14.42,High
2011/4/4,KB-16585,Corporate,Louisiana,South,OFF-PA-10003797,Office Supplies,Paper,19.44,9.3312,1.74,High
2011/4/4,KB-16585,Corporate,Louisiana,South,OFF-PA-10002195,Office Supplies,Paper,12.96,6.3504,1.33,High
2011/4/4,MZ-17515,Corporate,California,West,OFF-BI-10004140,Office Supplies,Binders,7.184,2.245,1.62,Medium
2011/4/4,PK-18910,Home Office,California,West,OFF-LA-10001641,Office Supplies,Labels,18.9,9.072,2.66,High
2011/4/5,RD-19900,Consumer,Michigan,Central,OFF-ST-10000991,Office Supplies,Storage,689.82,20.6946,53.42,High
2011/4/5,RD-19900,Consumer,Michigan,Central,OFF-AR-10002952,Office Supplies,Art,26.7,7.476,5.81,High
2011/4/5,RD-19900,Consumer,Michigan,Central,OFF-BI-10004209,Office Supplies,Binders,40.2,18.09,5.11,High
2011/4/5,RD-19900,Consumer,Michigan,Central,OFF-AR-10004685,Office Supplies,Art,13.89,4.5837,1.49,High
2011/4/5,GM-14695,Corporate,Virginia,South,OFF-SU-10002881,Office Supplies,Supplies,4164.05,83.281,846.54,High
2011/4/5,GM-14695,Corporate,Virginia,South,TEC-PH-10001615,Technology,Phones,28.99,8.4071,3.76,High
2011/4/5,GM-14695,Corporate,Virginia,South,OFF-AR-10004757,Office Supplies,Art,22.96,7.5768,3.39,High
2011/4/5,GM-14695,Corporate,Virginia,South,OFF-AR-10000127,Office Supplies,Art,22.96,6.6584,2.45,High
2011/4/5,GM-14695,Corporate,Virginia,South,OFF-PA-10003349,Office Supplies,Paper,12.96,6.3504,1.79,High
2011/4/5,JG-15805,Corporate,Illinois,Central,OFF-ST-10001031,Office Supplies,Storage,52.096,3.9072,8.42,Medium
2011/4/5,JG-15805,Corporate,Illinois,Central,OFF-ST-10003455,Office Supplies,Storage,49.632,3.7224,6.99,Medium
2011/4/5,RP-19855,Corporate,Kentucky,South,OFF-BI-10002852,Office Supplies,Binders,115.36,56.5264,8.96,High
2011/4/5,TH-21550,Home Office,New York,East,OFF-PA-10004071,Office Supplies,Paper,55.48,26.6304,19.06,Critical
2011/4/6,AY-10555,Corporate,California,West,FUR-FU-10001918,Furniture,Furnishings,33.11,12.9129,4.35,Medium
2011/4/6,AY-10555,Corporate,California,West,FUR-FU-10000747,Furniture,Furnishings,91.96,15.6332,2.77,Medium
2011/4/6,AY-10555,Corporate,California,West,OFF-PA-10001977,Office Supplies,Paper,55.48,26.6304,2.28,Medium
2011/4/6,AY-10555,Corporate,California,West,OFF-PA-10003309,Office Supplies,Paper,19.44,9.3312,2.11,Medium
2011/4/6,FH-14275,Corporate,California,West,TEC-AC-10004171,Technology,Accessories,299.97,131.9868,42.74,High
2011/4/6,FH-14275,Corporate,California,West,OFF-BI-10002794,Office Supplies,Binders,65.568,23.7684,10.04,High
2011/4/6,FH-14275,Corporate,California,West,OFF-AR-10001725,Office Supplies,Art,70.95,18.447,8.74,High
2011/4/6,GP-14740,Corporate,Pennsylvania,East,OFF-BI-10003719,Office Supplies,Binders,44.91,-35.928,7.38,High
2011/4/6,SC-20260,Corporate,Washington,West,FUR-TA-10000688,Furniture,Tables,653.55,111.1035,70.97,Medium
2011/4/6,SC-20260,Corporate,Washington,West,TEC-AC-10003441,Technology,Accessories,33.9,2.034,4.44,Medium
2011/4/6,SD-20485,Home Office,Pennsylvania,East,TEC-AC-10004659,Technology,Accessories,116.784,21.897,41.6,Critical
2011/4/6,SD-20485,Home Office,Pennsylvania,East,FUR-TA-10001039,Furniture,Tables,154.764,-36.1116,37.74,Critical
2011/4/6,SD-20485,Home Office,Pennsylvania,East,OFF-SU-10004498,Office Supplies,Supplies,10.304,-2.1896,2.86,Critical
2011/4/7,PJ-19015,Consumer,Alabama,South,FUR-FU-10004415,Furniture,Furnishings,8.96,2.7776,0.78,Medium
2011/4/7,RS-19765,Corporate,South Carolina,South,TEC-PH-10003273,Technology,Phones,629.95,163.787,43.12,Medium
2011/4/7,RS-19765,Corporate,South Carolina,South,OFF-PA-10000100,Office Supplies,Paper,122.97,60.2553,8.91,Medium
2011/4/7,VM-21685,Home Office,Georgia,South,OFF-PA-10003441,Office Supplies,Paper,58.32,27.9936,6.75,Medium
2011/4/7,VM-21685,Home Office,Georgia,South,TEC-PH-10004922,Technology,Phones,200.97,50.2425,5.37,Medium
2011/4/8,JS-15880,Consumer,Ohio,East,FUR-TA-10004442,Furniture,Tables,172.11,-94.6605,17.12,Medium
2011/4/8,JM-15655,Corporate,Arizona,West,OFF-PA-10004733,Office Supplies,Paper,19.008,6.8904,1.55,Medium
2011/4/8,JM-15655,Corporate,Arizona,West,OFF-FA-10000611,Office Supplies,Fasteners,2.368,0.8288,0.16,Medium
2011/4/8,RA-19885,Corporate,Alabama,South,FUR-TA-10001086,Furniture,Tables,1215.92,316.1392,66.58,Medium
2011/4/8,NM-18445,Home Office,California,West,TEC-AC-10001908,Technology,Accessories,399.96,139.986,21.7,Medium
2011/4/8,NM-18445,Home Office,California,West,FUR-TA-10003748,Furniture,Tables,99.592,2.4898,4.01,Medium
2011/4/8,PC-19000,Home Office,Arizona,West,OFF-FA-10001883,Office Supplies,Fasteners,49.792,-11.8256,8.46,High
2011/4/11,JK-15370,Consumer,Florida,South,TEC-AC-10002001,Technology,Accessories,383.976,81.5949,100.22,Critical
2011/4/11,JK-15370,Consumer,Florida,South,TEC-AC-10001874,Technology,Accessories,335.944,41.993,74.11,Critical
2011/4/11,JK-15370,Consumer,Florida,South,OFF-PA-10000029,Office Supplies,Paper,10.368,3.6288,3.58,Critical
2011/4/11,JK-15370,Consumer,Florida,South,OFF-FA-10001332,Office Supplies,Fasteners,6.912,2.3328,1.45,Critical
2011/4/11,MM-18055,Consumer,Montana,West,TEC-AC-10003399,Technology,Accessories,217.44,91.3248,18.32,Medium
2011/4/11,MM-18055,Consumer,Montana,West,TEC-PH-10000586,Technology,Phones,105.584,9.2386,7.54,Medium
2011/4/11,MM-18055,Consumer,Montana,West,OFF-ST-10000876,Office Supplies,Storage,87.08,24.3824,4.86,Medium
2011/4/11,SE-20110,Consumer,Idaho,West,OFF-BI-10004817,Office Supplies,Binders,9.584,3.3544,0.12,Medium
2011/4/11,GM-14455,Home Office,Texas,Central,TEC-PH-10001835,Technology,Phones,758.352,265.4232,140.01,High
2011/4/12,SV-20785,Consumer,Indiana,Central,OFF-PA-10000289,Office Supplies,Paper,32.4,15.552,2.22,Medium
2011/4/12,EH-13765,Corporate,California,West,OFF-AR-10002987,Office Supplies,Art,39.68,16.2688,4.53,Low
2011/4/12,KN-16450,Corporate,California,West,TEC-PH-10001557,Technology,Phones,1075.088,94.0702,85.97,Medium
2011/4/12,KN-16450,Corporate,California,West,FUR-BO-10001337,Furniture,Bookcases,308.499,-18.147,24.38,Medium
2011/4/12,KN-16450,Corporate,California,West,TEC-PH-10000576,Technology,Phones,438.368,38.3572,11.41,Medium
2011/4/12,KN-16450,Corporate,California,West,OFF-BI-10002764,Office Supplies,Binders,18.088,6.5569,1.07,Medium
2011/4/13,JD-15895,Corporate,Pennsylvania,East,OFF-BI-10003656,Office Supplies,Binders,509.97,-407.976,38.87,Medium
2011/4/13,JD-15895,Corporate,Pennsylvania,East,TEC-PH-10000702,Technology,Phones,71.928,8.3916,10.43,Medium
2011/4/13,JD-15895,Corporate,Pennsylvania,East,OFF-AR-10000122,Office Supplies,Art,17.856,1.116,1.14,Medium
2011/4/13,JD-15895,Corporate,Pennsylvania,East,OFF-FA-10002780,Office Supplies,Fasteners,30.992,10.0724,0.48,Medium
2011/4/13,BF-11170,Home Office,Maryland,East,OFF-LA-10002368,Office Supplies,Labels,7.83,3.6018,0.55,Medium
2011/4/15,PS-18970,Home Office,California,West,FUR-FU-10004091,Furniture,Furnishings,187.76,76.9816,52.79,Critical
2011/4/15,PS-18970,Home Office,California,West,OFF-AP-10000240,Office Supplies,Appliances,106.96,31.0184,20.75,Critical
2011/4/16,SP-20650,Corporate,North Carolina,South,OFF-AR-10003478,Office Supplies,Art,39.072,9.768,3.21,High
2011/4/18,JL-15835,Consumer,California,West,TEC-MA-10002859,Technology,Machines,287.968,97.1892,18.09,High
2011/4/18,JL-15835,Consumer,California,West,OFF-AR-10000657,Office Supplies,Art,10.75,3.5475,1.79,High
2011/4/18,JL-15835,Consumer,California,West,OFF-FA-10000134,Office Supplies,Fasteners,11.62,3.6022,0.96,High
2011/4/18,JL-15835,Consumer,California,West,OFF-AR-10002375,Office Supplies,Art,13.12,3.8048,0.6,High
2011/4/18,KM-16720,Consumer,Texas,Central,FUR-CH-10002602,Furniture,Chairs,317.058,-18.1176,30.33,Medium
2011/4/18,KM-16720,Consumer,Texas,Central,OFF-EN-10000056,Office Supplies,Envelopes,149.352,50.4063,14.15,Medium
2011/4/18,KM-16720,Consumer,Texas,Central,TEC-AC-10000474,Technology,Accessories,227.976,28.497,7.22,Medium
2011/4/18,KM-16720,Consumer,Texas,Central,OFF-AR-10001868,Office Supplies,Art,2.688,1.008,0.1,Medium
2011/4/19,AG-10390,Consumer,Virginia,South,OFF-BI-10003638,Office Supplies,Binders,58.05,26.703,8,Medium
2011/4/19,AG-10390,Consumer,Virginia,South,OFF-PA-10001569,Office Supplies,Paper,71.28,34.2144,6.8,Medium
2011/4/19,NF-18595,Home Office,California,West,FUR-FU-10004017,Furniture,Furnishings,76.14,26.649,5.74,Medium
2011/4/20,BP-11230,Consumer,California,West,FUR-FU-10000409,Furniture,Furnishings,59.92,27.5632,3.94,Medium
2011/4/20,SV-20365,Consumer,Texas,Central,FUR-TA-10001705,Furniture,Tables,744.1,-95.67,128.29,High
2011/4/20,SV-20365,Consumer,Texas,Central,FUR-TA-10004442,Furniture,Tables,401.59,-131.951,33.53,High
2011/4/20,SV-20365,Consumer,Texas,Central,OFF-ST-10004634,Office Supplies,Storage,44.84,5.605,8.58,High
2011/4/21,AA-10375,Consumer,California,West,OFF-BI-10002976,Office Supplies,Binders,16.52,5.5755,0.97,Medium
2011/4/21,DB-13555,Corporate,Kentucky,South,OFF-ST-10002574,Office Supplies,Storage,828.84,0,35.24,Medium
2011/4/22,AH-10030,Corporate,New York,East,OFF-EN-10004773,Office Supplies,Envelopes,247.84,121.4416,55.2,Critical
2011/4/22,AH-10030,Corporate,New York,East,OFF-BI-10004970,Office Supplies,Binders,9.912,3.3453,1.2,Critical
2011/4/23,TS-21160,Corporate,Pennsylvania,East,OFF-BI-10004876,Office Supplies,Binders,2.502,-1.7514,0.75,Critical
2011/4/23,LB-16795,Home Office,Ohio,East,FUR-CH-10002965,Furniture,Chairs,281.372,-12.0588,21.59,Medium
2011/4/23,LB-16795,Home Office,Ohio,East,FUR-CH-10002965,Furniture,Chairs,281.372,-12.0588,3.46,Medium
2011/4/23,LB-16795,Home Office,Ohio,East,FUR-FU-10002191,Furniture,Furnishings,22.336,7.8176,1.03,Medium
2011/4/23,LB-16795,Home Office,Ohio,East,OFF-BI-10000145,Office Supplies,Binders,7.488,-5.2416,0.47,Medium
2011/4/23,NM-18445,Home Office,California,West,OFF-PA-10001878,Office Supplies,Paper,48.91,22.9877,4.34,Medium
2011/4/25,LC-16885,Consumer,North Carolina,South,TEC-PH-10004531,Technology,Phones,302.376,37.797,37.53,High
2011/4/25,BT-11305,Home Office,California,West,FUR-CH-10003973,Furniture,Chairs,1487.04,148.704,205.45,High
2011/4/25,BT-11305,Home Office,California,West,OFF-AP-10001391,Office Supplies,Appliances,270.72,78.5088,45.48,High
2011/4/25,BT-11305,Home Office,California,West,FUR-FU-10003708,Furniture,Furnishings,303.25,63.6825,11.36,High
2011/4/25,DA-13450,Home Office,Texas,Central,OFF-AR-10002221,Office Supplies,Art,6.24,0.546,0.43,Medium
2011/4/25,DA-13450,Home Office,Texas,Central,OFF-PA-10003543,Office Supplies,Paper,10.368,3.6288,0.42,Medium
2011/4/26,AG-10300,Corporate,California,West,FUR-CH-10004886,Furniture,Chairs,230.28,23.028,34.42,Low
2011/4/26,AG-10300,Corporate,California,West,OFF-BI-10001525,Office Supplies,Binders,18.288,5.715,1.54,Low
2011/4/26,MH-17290,Home Office,California,West,OFF-AR-10003504,Office Supplies,Art,21.4,6.206,3.37,High
2011/4/26,MH-17290,Home Office,California,West,OFF-LA-10000305,Office Supplies,Labels,12.6,5.796,1.8,High
2011/4/28,AI-10855,Consumer,California,West,TEC-PH-10001459,Technology,Phones,1679.96,125.997,175.16,High
2011/4/28,DS-13180,Corporate,New York,East,TEC-AC-10000736,Technology,Accessories,159.98,57.5928,9.71,Medium
2011/4/28,GB-14530,Corporate,Ohio,East,OFF-ST-10001128,Office Supplies,Storage,177.568,-37.7332,14.21,Medium
2011/4/28,GB-14530,Corporate,Ohio,East,OFF-ST-10002214,Office Supplies,Storage,27.096,2.0322,2.63,Medium
2011/4/28,GB-14530,Corporate,Ohio,East,OFF-LA-10001613,Office Supplies,Labels,6.912,2.5056,0.14,Medium
2011/4/28,MY-18295,Corporate,Maryland,East,OFF-ST-10000877,Office Supplies,Storage,497.61,129.3786,33.3,Medium
2011/4/28,MY-18295,Corporate,Maryland,East,OFF-BI-10001628,Office Supplies,Binders,20.86,9.387,1.58,Medium
2011/4/28,MY-18295,Corporate,Maryland,East,OFF-AR-10004752,Office Supplies,Art,5.34,1.4952,0.32,Medium
2011/4/28,MY-18295,Corporate,Maryland,East,OFF-LA-10000452,Office Supplies,Labels,3.15,1.512,0.25,Medium
2011/4/29,HG-14845,Consumer,Louisiana,South,FUR-CH-10002304,Furniture,Chairs,51.96,12.99,7.56,Medium
2011/4/29,HG-14845,Consumer,Louisiana,South,OFF-BI-10000136,Office Supplies,Binders,17.94,8.6112,1.9,Medium
2011/4/29,KH-16360,Consumer,Delaware,East,TEC-PH-10000376,Technology,Phones,19.98,5.1948,1.92,Medium
2011/4/29,LL-16840,Consumer,New York,East,FUR-FU-10001424,Furniture,Furnishings,17.46,5.9364,1.76,Medium
2011/4/29,LA-16780,Corporate,Tennessee,South,FUR-CH-10001394,Furniture,Chairs,561.584,70.198,59.11,Medium
2011/4/29,LA-16780,Corporate,Tennessee,South,OFF-ST-10000798,Office Supplies,Storage,99.92,-1.249,10.56,Medium
2011/4/30,JM-16195,Consumer,Kentucky,South,OFF-ST-10000585,Office Supplies,Storage,826,214.76,194.34,Critical
2011/4/30,JM-16195,Consumer,Kentucky,South,OFF-AR-10004010,Office Supplies,Art,174.95,45.487,3.59,Critical
2011/4/30,TM-21010,Consumer,Mississippi,South,TEC-AC-10002550,Technology,Accessories,47.79,16.2486,3.79,High
2011/5/2,AR-10510,Consumer,Ohio,East,OFF-AP-10003971,Office Supplies,Appliances,26.136,1.9602,6.94,High
2011/5/2,CS-11860,Consumer,Florida,South,TEC-CO-10004202,Technology,Copiers,479.984,89.997,122.9,Critical
